Date,Open,High,Low,Close,Adj Close,Volume
2022-06-09,34.697498,34.974998,31.834999,32.244999,32.244999,13114400
2022-06-10,31.500000,32.982498,30.785000,32.272499,32.272499,11820000
2022-06-13,30.127501,31.142500,28.575001,29.562500,29.562500,13792800
2022-06-14,29.392500,32.000000,29.025000,31.542500,31.542500,12739200
2022-06-15,31.237499,32.990002,30.910000,32.322498,32.322498,10764400
2022-06-16,31.235001,32.322498,30.145000,31.432501,31.432501,9995200
2022-06-17,31.715000,33.965000,31.580000,33.785000,33.785000,12340800
2022-06-21,34.555000,36.349998,33.880001,35.070000,35.070000,12512400
2022-06-22,34.667500,36.182499,34.107498,34.615002,34.615002,7838000
2022-06-23,35.410000,35.997501,34.182499,35.505001,35.505001,6682800
2022-06-24,35.750000,37.092499,32.882500,33.802502,33.802502,16995600
2022-06-27,34.117500,34.262501,31.825001,32.422501,32.422501,9745600
2022-06-28,32.752499,32.832500,30.570000,31.094999,31.094999,6610000
2022-06-29,30.387501,31.622499,29.897499,30.715000,30.715000,6826400
2022-06-30,29.842501,31.647499,29.440001,30.575001,30.575001,6718800
2022-07-01,30.282499,31.292500,29.822500,30.855000,30.855000,6617200
2022-07-05,30.375000,30.620001,29.752501,30.057501,30.057501,6036000
2022-07-06,30.172501,30.570000,28.342501,29.357500,29.357500,9988800
2022-07-07,31.122499,33.875000,30.452499,33.779999,33.779999,30313600
2022-07-08,31.665001,33.167500,30.627501,32.134998,32.134998,13199600
2022-07-11,32.139999,32.935001,31.162500,32.522499,32.522499,7532800
2022-07-12,32.700001,35.647499,31.815001,34.279999,34.279999,16899600
2022-07-13,33.750000,36.337502,33.750000,35.320000,35.320000,13703600
2022-07-14,34.797501,37.987499,34.049999,34.049999,34.049999,20970400
2022-07-15,34.860001,35.592499,33.507500,35.410000,35.410000,9832400
2022-07-18,36.250000,37.400002,35.775002,36.660000,36.660000,11155200
2022-07-19,37.435001,39.209999,36.587502,37.924999,37.924999,12828000
2022-07-20,38.500000,40.407501,38.349998,39.687500,39.687500,11400400
2022-07-21,39.930000,40.000000,37.290001,38.367500,38.367500,9277600
2022-07-22,36.880001,38.700001,34.930000,35.779999,35.779999,10060200
2022-07-25,35.000000,35.509998,33.250000,33.980000,33.980000,5686300
2022-07-26,32.869999,33.310001,32.099998,32.430000,32.430000,4866100
2022-07-27,32.959999,34.119999,32.160000,33.779999,33.779999,4251200
2022-07-28,33.389999,34.430000,32.660000,33.840000,33.840000,3207400
2022-07-29,33.680000,34.790001,33.060001,34.009998,34.009998,3988800
2022-08-01,33.799999,35.709999,33.770000,34.779999,34.779999,4196600
2022-08-02,35.900002,36.799999,35.119999,35.840000,35.840000,4697100
2022-08-03,36.220001,38.009998,36.000000,37.930000,37.930000,5186500
2022-08-04,38.340000,39.889999,37.889999,38.360001,38.360001,5421500
2022-08-05,37.369999,40.430000,36.560001,40.020000,40.020000,8124200
2022-08-08,41.290001,47.990002,40.750000,43.450001,43.450001,17987100
2022-08-09,42.139999,43.189999,39.000000,40.369999,40.369999,6954200
2022-08-10,42.000000,42.000000,38.630001,40.529999,40.529999,5434700
2022-08-11,40.910000,41.970001,39.349998,39.450001,39.450001,5140500
2022-08-12,40.000000,41.430000,39.150002,40.740002,40.740002,5120000
2022-08-15,39.750000,40.389999,38.810001,39.680000,39.680000,5243100
2022-08-16,39.169998,45.529999,38.599998,42.189999,42.189999,23602800
2022-08-17,42.180000,44.360001,40.410000,40.520000,40.520000,9766400
2022-08-18,39.270000,40.070000,37.340000,37.930000,37.930000,8145400
2022-08-19,35.180000,37.189999,34.669998,36.490002,36.490002,9551900
2022-08-22,34.310001,36.200001,34.200001,34.500000,34.500000,5798600
2022-08-23,34.700001,34.990002,33.450001,33.529999,33.529999,4836300
2022-08-24,34.000000,34.939999,32.439999,32.500000,32.500000,5620300
2022-08-25,32.840000,32.889999,31.500000,31.959999,31.959999,4726300
2022-08-26,31.500000,32.380001,30.629999,30.940001,30.940001,4297300
2022-08-29,30.480000,32.750000,30.379999,31.549999,31.549999,4292700
2022-08-30,31.620001,31.870001,29.420000,29.840000,29.840000,5060200
2022-08-31,29.250000,29.959999,28.260000,28.639999,28.639999,5157000
2022-09-01,28.000000,28.910000,26.950001,27.629999,27.629999,5293900
2022-09-02,28.260000,28.740000,26.930000,27.360001,27.360001,4675200
2022-09-06,25.750000,26.719999,24.670000,25.139999,25.139999,7010200
2022-09-07,24.730000,25.190001,23.420000,24.040001,24.040001,12504700
2022-09-08,25.000000,26.740000,24.070000,25.830000,25.830000,14142200
2022-09-09,26.299999,29.080000,26.100000,28.920000,28.920000,7899800
2022-09-12,29.030001,30.340000,28.000000,29.240000,29.240000,6175200
2022-09-13,27.400000,28.610001,27.320000,27.850000,27.850000,3657200
2022-09-14,27.559999,28.450001,26.650000,28.129999,28.129999,3605800
2022-09-15,27.860001,29.070000,27.860001,28.610001,28.610001,3329500
2022-09-16,28.330000,28.799999,27.780001,28.639999,28.639999,4647400
2022-09-19,28.340000,29.650000,28.150000,28.959999,28.959999,3404000
2022-09-20,29.280001,29.330000,27.180000,27.540001,27.540001,3145900
2022-09-21,27.450001,28.990000,26.770000,26.860001,26.860001,3859200
2022-09-22,27.170000,27.270000,24.379999,24.700001,24.700001,4346500
2022-09-23,24.150000,25.150000,24.059999,25.040001,25.040001,3612500
2022-09-26,24.660000,25.870001,24.120001,24.480000,24.480000,3440300
2022-09-27,25.469999,26.389999,25.129999,26.129999,26.129999,4487200
2022-09-28,25.889999,27.500000,25.620001,27.309999,27.309999,2630100
2022-09-29,27.080000,27.690001,24.690001,25.459999,25.459999,4118200
2022-09-30,25.030001,25.820000,24.440001,25.129999,25.129999,3139600
2022-10-03,25.139999,25.629999,24.209999,25.379999,25.379999,2653900
2022-10-04,25.950001,27.830000,25.950001,27.600000,27.600000,4581900
2022-10-05,26.770000,26.980000,25.430000,26.389999,26.389999,2986400
2022-10-06,26.290001,27.000000,25.799999,25.990000,25.990000,2418700
2022-10-07,25.840000,25.840000,24.420000,25.350000,25.350000,3259400
2022-10-10,25.370001,26.500000,24.750000,25.000000,25.000000,2917600
2022-10-11,24.870001,26.299999,23.950001,25.270000,25.270000,4195900
2022-10-12,25.959999,26.889999,25.270000,25.360001,25.360001,3284400
2022-10-13,24.420000,26.590000,23.910000,25.559999,25.559999,3516200
2022-10-14,25.770000,26.370001,24.629999,24.629999,24.629999,2773500
2022-10-17,25.370001,26.410000,25.240000,25.959999,25.959999,3172200
2022-10-18,27.100000,27.740000,26.129999,26.670000,26.670000,4402600
2022-10-19,26.000000,26.180000,24.270000,24.540001,24.540001,5318400
2022-10-20,24.650000,25.450001,24.070000,24.410000,24.410000,5148600
2022-10-21,24.150000,25.330000,24.100000,25.299999,25.299999,3031500
2022-10-24,25.000000,25.190001,24.110001,24.709999,24.709999,3107000
